order_id,promised_delivery_date,actual_delivery_date,delivery_delay_days
ORD-113699,2025-08-20,2025-08-23,3.0
ORD-113700,2025-03-25,2025-03-27,2.0
ORD-113701,2025-08-23,2025-08-23,0.0
ORD-113702,2025-11-14,2025-11-14,0.0
ORD-113703,2025-11-16,2025-11-16,0.0
ORD-113704,2024-12-10,2024-12-11,1.0
ORD-113705,2025-06-19,2025-06-19,0.0
ORD-113706,2025-11-07,2025-11-07,0.0
ORD-113707,2025-12-16,2025-12-16,0.0
ORD-113708,2025-10-04,2025-10-04,0.0
ORD-113709,2025-06-12,2025-06-12,0.0
ORD-113710,2024-10-25,2024-10-25,0.0
ORD-113711,2024-06-22,2024-06-22,0.0
ORD-113712,2025-07-08,2025-07-11,3.0
ORD-113713,2025-05-02,2025-05-02,0.0
ORD-113714,2025-11-01,2025-11-02,1.0
ORD-113715,2025-05-30,2025-05-30,0.0
ORD-113716,2024-11-03,2024-11-03,0.0
ORD-113717,2025-06-05,2025-06-06,1.0
ORD-113718,2024-11-20,2024-11-20,0.0
ORD-113719,2025-09-01,2025-09-01,0.0
ORD-113720,2025-07-21,2025-07-21,0.0
ORD-113721,2025-06-12,2025-06-13,1.0
ORD-113722,2025-12-02,2025-12-02,0.0
ORD-113723,2025-07-04,2025-07-04,0.0
ORD-113724,2024-10-19,2024-10-19,0.0
ORD-113725,2025-05-24,,
ORD-113726,2025-10-19,2025-10-19,0.0
ORD-113727,2025-09-30,2025-09-30,0.0
ORD-113728,2025-07-30,2025-07-30,0.0
ORD-113729,2025-09-04,2025-09-05,1.0
ORD-113730,2025-11-14,2025-11-16,2.0
ORD-113731,2024-11-08,2024-11-10,2.0
ORD-113732,2024-12-17,2024-12-18,1.0
ORD-113733,2025-01-10,,
ORD-113734,2026-01-01,2026-01-02,1.0
ORD-113735,2025-11-05,2025-11-05,0.0
ORD-113736,2024-11-27,2024-11-28,1.0
ORD-113737,2025-04-18,2025-04-18,0.0
ORD-113738,2024-12-12,2024-12-12,0.0
ORD-113739,2025-04-06,2025-04-06,0.0
ORD-113740,2025-08-16,,
ORD-113741,2025-06-24,2025-06-24,0.0
ORD-113742,2024-12-22,2024-12-24,2.0
ORD-113743,2024-08-17,,
ORD-113744,2025-06-22,2025-06-22,0.0
ORD-113745,2024-11-20,2024-11-20,0.0
ORD-113746,2025-06-01,2025-06-03,2.0
ORD-113747,2025-03-13,2025-03-13,0.0
ORD-113748,2024-07-08,2024-07-09,1.0
ORD-113749,2025-06-28,2025-06-28,0.0
ORD-113750,2025-01-05,2025-01-05,0.0
ORD-113751,2025-09-17,2025-09-18,1.0
ORD-113752,2025-11-23,2025-11-23,0.0
ORD-113753,2024-07-09,2024-07-09,0.0
ORD-113754,2025-01-11,,
ORD-113755,2025-10-27,2025-10-28,1.0
ORD-113756,2024-10-16,2024-10-16,0.0
ORD-113757,2024-05-03,2024-05-04,1.0
ORD-113758,2025-07-01,2025-07-01,0.0
ORD-113759,2025-07-26,2025-07-29,3.0
ORD-113760,2025-05-25,2025-05-25,0.0
ORD-113761,2025-12-15,2025-12-15,0.0
ORD-113762,2025-02-21,2025-02-23,2.0
ORD-113763,2024-09-18,,
ORD-113764,2025-11-10,2025-11-12,2.0
ORD-113765,2024-07-17,2024-07-17,0.0
ORD-113766,2025-07-15,2025-07-15,0.0
ORD-113767,2025-11-10,2025-11-13,3.0
ORD-113768,2024-12-26,2024-12-26,0.0
ORD-113769,2024-11-20,2024-11-20,0.0
ORD-113770,2024-12-25,2024-12-25,0.0
ORD-113771,2025-12-16,2025-12-18,2.0
ORD-113772,2024-08-06,,
ORD-113773,2025-04-22,2025-04-22,0.0
ORD-113774,2024-08-16,2024-08-17,1.0
ORD-113775,2025-08-21,2025-08-24,3.0
ORD-113776,2025-11-01,,
ORD-113777,2025-05-04,2025-05-05,1.0
ORD-113778,2024-09-25,2024-09-26,1.0
ORD-113779,2025-12-03,2025-12-03,0.0
ORD-113780,2025-09-06,2025-09-06,0.0
ORD-113781,2026-01-01,2026-01-01,0.0
ORD-113782,2025-08-18,2025-08-18,0.0
ORD-113783,2025-08-19,2025-08-19,0.0
ORD-113784,2025-06-28,2025-06-28,0.0
ORD-113785,2025-04-28,2025-04-28,0.0
ORD-113786,2024-10-02,2024-10-02,0.0
ORD-113787,2025-01-24,2025-01-24,0.0
ORD-113788,2024-08-23,2024-08-25,2.0
ORD-113789,2025-09-02,2025-09-02,0.0
ORD-113790,2026-01-01,2026-01-04,3.0
ORD-113791,2025-03-28,2025-03-28,0.0
ORD-113792,2025-10-27,2025-10-27,0.0
ORD-113793,2025-02-25,2025-02-27,2.0
ORD-113794,2025-10-12,2025-10-14,2.0
ORD-113795,2025-11-07,2025-11-07,0.0
ORD-113796,2025-10-20,2025-10-20,0.0
ORD-113797,2025-04-19,2025-04-19,0.0
ORD-113798,2025-11-12,2025-11-13,1.0
ORD-113799,2025-12-01,2025-12-03,2.0
ORD-113800,2025-10-06,2025-10-07,1.0
ORD-113801,2025-02-03,2025-02-06,3.0
ORD-113802,2025-10-19,2025-10-19,0.0
ORD-113803,2024-10-28,2024-10-28,0.0
ORD-113804,2025-11-29,2025-11-30,1.0
ORD-113805,2024-10-25,2024-10-27,2.0
ORD-113806,2025-08-15,2025-08-15,0.0
ORD-113807,2025-04-18,2025-04-18,0.0
ORD-113808,2025-05-21,2025-05-23,2.0
ORD-113809,2025-10-28,2025-10-28,0.0
ORD-113810,2025-06-21,2025-06-21,0.0
ORD-113811,2025-08-31,2025-08-31,0.0
ORD-113812,2025-07-24,2025-07-25,1.0
ORD-113813,2025-06-26,,
ORD-113814,2024-10-23,2024-10-23,0.0
ORD-113815,2025-12-03,2025-12-03,0.0
ORD-113816,2025-04-29,,
ORD-113817,2025-03-12,2025-03-12,0.0
ORD-113818,2025-10-25,2025-10-27,2.0
ORD-113819,2025-04-19,2025-04-19,0.0
ORD-113820,2024-06-11,2024-06-11,0.0
ORD-113821,2024-08-02,2024-08-02,0.0
ORD-113822,2025-10-15,2025-10-17,2.0
ORD-113823,2025-07-28,2025-07-28,0.0
ORD-113824,2024-05-08,2024-05-08,0.0
ORD-113825,2025-03-07,2025-03-07,0.0
ORD-113826,2025-04-14,2025-04-15,1.0
ORD-113827,2025-11-18,2025-11-18,0.0
ORD-113828,2024-06-05,2024-06-06,1.0
ORD-113829,2025-11-21,,
ORD-113830,2025-10-03,2025-10-04,1.0
ORD-113831,2025-01-25,2025-01-25,0.0
ORD-113832,2024-10-23,2024-10-23,0.0
ORD-113833,2025-09-24,2025-09-24,0.0
ORD-113834,2025-08-22,,
ORD-113835,2025-10-20,2025-10-20,0.0
ORD-113836,2025-11-17,2025-11-17,0.0
ORD-113837,2024-05-10,2024-05-10,0.0
ORD-113838,2024-11-10,2024-11-10,0.0
ORD-113839,2025-12-21,2025-12-21,0.0
ORD-113840,2025-03-19,2025-03-19,0.0
ORD-113841,2025-05-29,2025-05-29,0.0
ORD-113842,2025-11-01,2025-11-01,0.0
ORD-113843,2025-06-17,2025-06-20,3.0
ORD-113844,2025-06-13,,
ORD-113845,2024-11-15,2024-11-15,0.0
ORD-113846,2025-08-13,2025-08-13,0.0
ORD-113847,2025-06-01,2025-06-02,1.0
ORD-113848,2025-09-25,2025-09-25,0.0
ORD-113849,2024-11-11,,
ORD-113850,2025-04-03,2025-04-03,0.0
ORD-113851,2025-05-11,2025-05-11,0.0
ORD-113852,2025-02-02,2025-02-02,0.0
ORD-113853,2025-11-30,2025-12-02,2.0
ORD-113854,2024-08-10,2024-08-10,0.0
ORD-113855,2025-02-24,2025-02-24,0.0
ORD-113856,2024-11-18,2024-11-18,0.0
ORD-113857,2025-09-29,2025-09-29,0.0
ORD-113858,2025-12-09,2025-12-09,0.0
ORD-113859,2025-08-03,2025-08-03,0.0
ORD-113860,2025-05-13,2025-05-13,0.0
ORD-113861,2025-04-28,2025-04-28,0.0
ORD-113862,2024-10-21,2024-10-22,1.0
ORD-113863,2025-09-29,2025-09-29,0.0
ORD-113864,2024-12-27,2024-12-27,0.0
ORD-113865,2025-04-16,2025-04-17,1.0
ORD-113866,2025-02-16,2025-02-16,0.0
ORD-113867,2025-01-31,2025-01-31,0.0
ORD-113868,2024-04-14,2024-04-14,0.0
ORD-113869,2024-07-14,2024-07-14,0.0
ORD-113870,2024-10-21,2024-10-22,1.0
ORD-113871,2025-09-17,2025-09-17,0.0
ORD-113872,2024-12-05,2024-12-06,1.0
ORD-113873,2025-05-19,2025-05-20,1.0
ORD-113874,2024-11-14,2024-11-14,0.0
ORD-113875,2025-11-01,2025-11-01,0.0
ORD-113876,2025-10-10,2025-10-11,1.0
ORD-113877,2025-01-14,2025-01-15,1.0
ORD-113878,2024-08-14,2024-08-15,1.0
ORD-113879,2025-08-12,2025-08-12,0.0
ORD-113880,2024-09-28,2024-09-30,2.0
ORD-113881,2025-12-01,2025-12-01,0.0
ORD-113882,2025-07-02,2025-07-02,0.0
ORD-113883,2024-04-06,2024-04-06,0.0
ORD-113884,2025-05-18,2025-05-18,0.0
ORD-113885,2025-01-16,,
ORD-113886,2025-07-02,,
ORD-113887,2025-11-13,2025-11-15,2.0
ORD-113888,2024-08-24,2024-08-27,3.0
ORD-113889,2025-01-21,2025-01-21,0.0
ORD-113890,2025-01-29,2025-01-29,0.0
ORD-113891,2025-10-30,2025-10-30,0.0
ORD-113892,2025-11-14,2025-11-17,3.0
ORD-113893,2025-11-20,2025-11-20,0.0
ORD-113894,2025-03-24,2025-03-27,3.0
ORD-113895,2025-11-20,2025-11-21,1.0
ORD-113896,2024-09-28,2024-10-01,3.0
ORD-113897,2025-11-01,2025-11-01,0.0
ORD-113898,2024-12-23,2024-12-24,1.0
ORD-113899,2024-09-01,2024-09-02,1.0
ORD-113900,2025-12-02,2025-12-03,1.0
ORD-113901,2025-07-01,2025-07-03,2.0
ORD-113902,2025-04-02,2025-04-02,0.0
ORD-113903,2025-04-16,2025-04-16,0.0
ORD-113904,2025-07-14,2025-07-15,1.0
ORD-113905,2024-10-09,2024-10-09,0.0
ORD-113906,2025-11-06,2025-11-06,0.0
ORD-113907,2025-12-08,2025-12-08,0.0
ORD-113908,2025-07-21,2025-07-21,0.0
ORD-113909,2025-05-14,2025-05-15,1.0
ORD-113910,2025-09-14,2025-09-14,0.0
ORD-113911,2024-11-01,2024-11-01,0.0
ORD-113912,2024-12-27,2024-12-27,0.0
ORD-113913,2025-11-02,2025-11-02,0.0
ORD-113914,2025-11-17,2025-11-17,0.0
ORD-113915,2025-12-29,2025-12-30,1.0
ORD-113916,2024-11-23,2024-11-23,0.0
ORD-113917,2024-09-19,2024-09-19,0.0
ORD-113918,2025-11-03,2025-11-03,0.0
ORD-113919,2025-06-17,2025-06-18,1.0
ORD-113920,2025-09-18,2025-09-18,0.0
ORD-113921,2024-08-19,2024-08-22,3.0
ORD-113922,2025-11-17,2025-11-18,1.0
ORD-113923,2025-12-14,2025-12-15,1.0
ORD-113924,2024-11-07,,
ORD-113925,2024-12-23,2024-12-23,0.0
ORD-113926,2024-10-15,2024-10-15,0.0
ORD-113927,2025-02-21,2025-02-23,2.0
ORD-113928,2025-11-06,2025-11-06,0.0
ORD-113929,2025-09-23,2025-09-24,1.0
ORD-113930,2025-05-21,2025-05-21,0.0
ORD-113931,2025-12-07,2025-12-10,3.0
ORD-113932,2025-02-27,2025-02-28,1.0
ORD-113933,2024-11-27,2024-11-28,1.0
ORD-113934,2025-07-08,2025-07-10,2.0
ORD-113935,2025-03-20,2025-03-20,0.0
ORD-113936,2025-09-06,2025-09-06,0.0
ORD-113937,2025-06-12,2025-06-12,0.0
ORD-113938,2025-08-03,2025-08-08,5.0
ORD-113939,2025-11-06,2025-11-06,0.0
ORD-113940,2025-05-28,2025-05-29,1.0
ORD-113941,2025-08-30,2025-08-30,0.0
ORD-113942,2025-03-27,2025-03-27,0.0
ORD-113943,2024-10-25,2024-10-25,0.0
ORD-113944,2025-10-23,2025-10-23,0.0
ORD-113945,2025-11-16,2025-11-16,0.0
ORD-113946,2025-03-11,,
ORD-113947,2025-04-09,2025-04-09,0.0
ORD-113948,2025-11-29,2025-11-29,0.0
ORD-113949,2025-09-02,2025-09-03,1.0
ORD-113950,2025-06-09,2025-06-10,1.0
ORD-113951,2025-11-15,,
ORD-113952,2025-12-09,2025-12-09,0.0
ORD-113953,2025-07-02,,
ORD-113954,2024-10-28,2024-10-31,3.0
ORD-113955,2025-08-31,2025-08-31,0.0
ORD-113956,2025-09-18,2025-09-18,0.0
ORD-113957,2024-11-12,2024-11-15,3.0
ORD-113958,2024-10-29,2024-11-01,3.0
ORD-113959,2024-07-16,2024-07-16,0.0
ORD-113960,2024-10-02,2024-10-02,0.0
ORD-113961,2025-11-27,2025-11-27,0.0
ORD-113962,2025-10-23,2025-10-23,0.0
ORD-113963,2025-02-04,2025-02-04,0.0
ORD-113964,2024-12-18,2024-12-18,0.0
ORD-113965,2025-11-14,2025-11-15,1.0
ORD-113966,2025-01-19,2025-01-19,0.0
ORD-113967,2025-10-31,2025-10-31,0.0
ORD-113968,2025-10-27,2025-10-27,0.0
ORD-113969,2025-11-23,2025-11-23,0.0
ORD-113970,2025-09-30,,
ORD-113971,2024-11-28,2024-11-28,0.0
ORD-113972,2025-06-19,2025-06-19,0.0
ORD-113973,2025-10-23,2025-10-23,0.0
ORD-113974,2025-03-17,2025-03-18,1.0
ORD-113975,2025-05-30,2025-05-30,0.0
ORD-113976,2024-03-30,2024-03-30,0.0
ORD-113977,2025-10-25,2025-10-25,0.0
ORD-113978,2024-03-21,2024-03-21,0.0
ORD-113979,2025-06-30,2025-06-30,0.0
ORD-113980,2024-08-20,2024-08-20,0.0
ORD-113981,2025-07-27,,
ORD-113982,2025-05-03,2025-05-05,2.0
ORD-113983,2025-06-20,2025-06-20,0.0
ORD-113984,2025-04-27,2025-04-30,3.0
ORD-113985,2024-11-04,2024-11-05,1.0
ORD-113986,2025-04-12,2025-04-14,2.0
ORD-113987,2025-09-06,2025-09-07,1.0
ORD-113988,2024-08-27,2024-08-27,0.0
ORD-113989,2025-09-29,2025-10-01,2.0
ORD-113990,2025-04-05,2025-04-05,0.0
ORD-113991,2025-10-23,2025-10-25,2.0
ORD-113992,2025-10-10,2025-10-10,0.0
ORD-113993,2025-12-15,2025-12-16,1.0
ORD-113994,2025-10-11,2025-10-11,0.0
ORD-113995,2025-10-21,2025-10-21,0.0
ORD-113996,2025-11-03,2025-11-04,1.0
ORD-113997,2024-08-07,2024-08-07,0.0
ORD-113998,2024-11-05,,
ORD-113999,2025-11-05,2025-11-06,1.0
ORD-114000,2025-06-03,2025-06-04,1.0
ORD-114001,2024-12-05,2024-12-08,3.0
ORD-114002,2024-11-09,,
ORD-114003,2025-11-07,2025-11-07,0.0
ORD-114004,2025-12-05,2025-12-05,0.0
ORD-114005,2024-08-02,2024-08-03,1.0
ORD-114006,2025-04-20,2025-04-22,2.0
ORD-114007,2025-01-15,,
ORD-114008,2025-11-23,2025-11-24,1.0
ORD-114009,2024-12-24,2024-12-24,0.0
ORD-114010,2025-10-21,2025-10-21,0.0
ORD-114011,2025-02-18,2025-02-18,0.0
ORD-114012,2025-09-16,2025-09-17,1.0
ORD-114013,2025-12-14,2025-12-14,0.0
ORD-114014,2025-03-29,2025-04-03,5.0
ORD-114015,2024-09-24,2024-09-27,3.0
ORD-114016,2025-04-21,2025-04-21,0.0
ORD-114017,2025-11-25,2025-11-25,0.0
ORD-114018,2025-10-29,2025-10-29,0.0
ORD-114019,2025-03-11,2025-03-11,0.0
ORD-114020,2025-10-02,2025-10-02,0.0
ORD-114021,2025-10-26,2025-10-27,1.0
ORD-114022,2025-03-21,,
ORD-114023,2024-10-28,2024-10-28,0.0
ORD-114024,2024-10-09,2024-10-09,0.0
ORD-114025,2025-02-23,2025-02-24,1.0
ORD-114026,2025-08-28,2025-08-29,1.0
ORD-114027,2024-08-23,,
ORD-114028,2025-12-10,2025-12-10,0.0
ORD-114029,2025-09-01,2025-09-01,0.0
ORD-114030,2025-11-21,2025-11-23,2.0
ORD-114031,2024-11-04,2024-11-04,0.0
ORD-114032,2025-10-14,2025-10-15,1.0
ORD-114033,2024-06-02,2024-06-02,0.0
ORD-114034,2025-11-17,2025-11-17,0.0
ORD-114035,2025-09-04,2025-09-06,2.0
ORD-114036,2025-11-06,2025-11-06,0.0
ORD-114037,2024-08-20,2024-08-20,0.0
ORD-114038,2025-12-25,,
ORD-114039,2025-01-23,2025-01-23,0.0
ORD-114040,2024-02-05,2024-02-08,3.0
ORD-114041,2025-01-04,2025-01-04,0.0
ORD-114042,2025-11-16,2025-11-17,1.0
ORD-114043,2025-01-13,2025-01-15,2.0
ORD-114044,2025-07-12,2025-07-12,0.0
ORD-114045,2024-12-23,,
ORD-114046,2024-10-29,,
ORD-114047,2024-12-01,2024-12-01,0.0
ORD-114048,2025-07-11,2025-07-12,1.0
ORD-114049,2025-01-11,2025-01-12,1.0
ORD-114050,2024-11-17,2024-11-17,0.0
ORD-114051,2025-09-14,2025-09-14,0.0
ORD-114052,2025-11-29,2025-12-02,3.0
ORD-114053,2025-10-21,2025-10-21,0.0
ORD-114054,2024-11-18,2024-11-18,0.0
ORD-114055,2025-11-12,2025-11-13,1.0
ORD-114056,2025-10-13,2025-10-13,0.0
ORD-114057,2025-09-25,2025-09-25,0.0
ORD-114058,2024-08-18,2024-08-18,0.0
ORD-114059,2025-08-23,2025-08-25,2.0
ORD-114060,2024-06-19,2024-06-19,0.0
ORD-114061,2025-03-22,2025-03-22,0.0
ORD-114062,2024-10-17,2024-10-17,0.0
ORD-114063,2025-05-31,2025-06-03,3.0
ORD-114064,2025-11-13,2025-11-14,1.0
ORD-114065,2024-11-28,2024-11-29,1.0
ORD-114066,2025-09-21,2025-09-21,0.0
ORD-114067,2025-07-04,2025-07-04,0.0
ORD-114068,2025-05-29,,
ORD-114069,2025-03-09,2025-03-09,0.0
ORD-114070,2025-09-21,2025-09-21,0.0
ORD-114071,2025-11-15,,
ORD-114072,2025-12-17,2025-12-22,5.0
ORD-114073,2025-07-12,2025-07-12,0.0
ORD-114074,2024-11-17,,
ORD-114075,2025-11-20,2025-11-20,0.0
ORD-114076,2024-10-21,2024-10-21,0.0
ORD-114077,2024-05-25,,
ORD-114078,2025-01-08,2025-01-08,0.0
ORD-114079,2025-10-17,2025-10-20,3.0
ORD-114080,2024-09-13,2024-09-13,0.0
ORD-114081,2024-11-03,2024-11-03,0.0
ORD-114082,2025-06-04,2025-06-06,2.0
ORD-114083,2025-10-18,2025-10-18,0.0
ORD-114084,2025-02-16,2025-02-16,0.0
ORD-114085,2025-04-20,2025-04-20,0.0
ORD-114086,2025-11-12,2025-11-13,1.0
ORD-114087,2025-06-04,2025-06-04,0.0
ORD-114088,2025-05-23,2025-05-23,0.0
ORD-114089,2025-05-12,2025-05-12,0.0
ORD-114090,2025-11-02,2025-11-02,0.0
ORD-114091,2025-08-12,2025-08-12,0.0
ORD-114092,2024-06-09,2024-06-09,0.0
ORD-114093,2025-03-06,,
ORD-114094,2025-05-10,2025-05-10,0.0
ORD-114095,2025-01-24,,
ORD-114096,2025-07-10,2025-07-10,0.0
ORD-114097,2025-10-21,2025-10-21,0.0
ORD-114098,2025-10-22,2025-10-23,1.0
ORD-114099,2025-12-26,2025-12-28,2.0
ORD-114100,2024-10-26,2024-10-26,0.0
ORD-114101,2024-12-30,2024-12-30,0.0
ORD-114102,2025-11-16,2025-11-16,0.0
ORD-114103,2024-12-12,2024-12-13,1.0
ORD-114104,2025-03-17,2025-03-17,0.0
ORD-114105,2025-11-10,2025-11-10,0.0
ORD-114106,2025-10-09,2025-10-09,0.0
ORD-114107,2025-10-12,2025-10-12,0.0
ORD-114108,2025-08-01,2025-08-01,0.0
ORD-114109,2024-11-01,2024-11-01,0.0
ORD-114110,2025-02-08,2025-02-08,0.0
ORD-114111,2024-08-13,2024-08-15,2.0
ORD-114112,2024-07-11,2024-07-14,3.0
ORD-114113,2025-11-17,,
ORD-114114,2025-07-04,2025-07-04,0.0
ORD-114115,2025-11-22,2025-11-22,0.0
ORD-114116,2025-10-26,2025-10-26,0.0
ORD-114117,2025-04-06,2025-04-11,5.0
ORD-114118,2024-11-02,2024-11-03,1.0
ORD-114119,2025-12-26,2025-12-28,2.0
ORD-114120,2024-12-27,2024-12-28,1.0
ORD-114121,2025-07-11,,
ORD-114122,2025-08-20,,
ORD-114123,2025-12-26,2025-12-26,0.0
ORD-114124,2025-11-11,,
ORD-114125,2025-10-14,2025-10-16,2.0
ORD-114126,2025-10-25,2025-10-25,0.0
ORD-114127,2025-10-21,2025-10-21,0.0
ORD-114128,2025-04-15,2025-04-15,0.0
ORD-114129,2024-12-29,,
ORD-114130,2024-07-03,2024-07-03,0.0
ORD-114131,2024-07-07,,
ORD-114132,2025-01-29,2025-01-30,1.0
ORD-114133,2025-08-09,2025-08-09,0.0
ORD-114134,2025-03-12,2025-03-12,0.0
ORD-114135,2024-10-11,2024-10-11,0.0
ORD-114136,2025-12-13,,
ORD-114137,2025-02-06,2025-02-06,0.0
ORD-114138,2025-07-29,2025-07-29,0.0
ORD-114139,2025-11-27,2025-11-28,1.0
ORD-114140,2025-01-30,2025-01-30,0.0
ORD-114141,2024-12-17,2024-12-18,1.0
ORD-114142,2024-07-03,2024-07-05,2.0
ORD-114143,2025-11-30,2025-11-30,0.0
ORD-114144,2025-07-16,2025-07-16,0.0
ORD-114145,2025-05-07,2025-05-07,0.0
ORD-114146,2025-10-17,2025-10-17,0.0
ORD-114147,2025-10-19,2025-10-19,0.0
ORD-114148,2024-11-07,2024-11-10,3.0
ORD-114149,2025-01-06,2025-01-08,2.0
ORD-114150,2025-03-08,2025-03-10,2.0
ORD-114151,2024-07-10,2024-07-10,0.0
ORD-114152,2025-07-23,2025-07-24,1.0
ORD-114153,2024-09-26,2024-09-26,0.0
ORD-114154,2025-05-19,2025-05-19,0.0
ORD-114155,2025-01-16,2025-01-17,1.0
ORD-114156,2025-08-16,2025-08-17,1.0
ORD-114157,2024-11-11,2024-11-13,2.0
ORD-114158,2024-11-17,2024-11-19,2.0
ORD-114159,2025-12-07,2025-12-07,0.0
ORD-114160,2024-12-11,2024-12-11,0.0
ORD-114161,2025-09-13,2025-09-13,0.0
ORD-114162,2025-06-10,,
ORD-114163,2025-11-24,2025-11-25,1.0
ORD-114164,2025-02-05,2025-02-05,0.0
ORD-114165,2025-11-09,2025-11-09,0.0
ORD-114166,2025-12-07,2025-12-07,0.0
ORD-114167,2025-11-08,2025-11-11,3.0
ORD-114168,2024-10-24,2024-10-24,0.0
ORD-114169,2025-06-11,2025-06-14,3.0
ORD-114170,2024-06-12,2024-06-14,2.0
ORD-114171,2025-10-29,2025-11-01,3.0
ORD-114172,2024-10-13,2024-10-13,0.0
ORD-114173,2025-05-03,2025-05-03,0.0
ORD-114174,2025-12-02,2025-12-03,1.0
ORD-114175,2025-07-01,2025-07-01,0.0
ORD-114176,2024-11-09,2024-11-09,0.0
ORD-114177,2025-10-31,2025-11-02,2.0
ORD-114178,2025-10-25,,
ORD-114179,2025-03-04,2025-03-06,2.0
ORD-114180,2025-12-04,2025-12-04,0.0
ORD-114181,2025-10-28,2025-10-29,1.0
ORD-114182,2025-07-26,2025-07-26,0.0
ORD-114183,2024-09-01,2024-09-01,0.0
ORD-114184,2025-10-12,,
ORD-114185,2025-10-07,2025-10-07,0.0
ORD-114186,2025-10-05,2025-10-07,2.0
ORD-114187,2024-01-29,2024-01-29,0.0
ORD-114188,2024-07-27,2024-07-28,1.0
ORD-114189,2024-11-23,2024-11-23,0.0
ORD-114190,2024-11-10,2024-11-11,1.0
ORD-114191,2024-09-29,2024-10-01,2.0
ORD-114192,2025-11-07,2025-11-07,0.0
ORD-114193,2025-10-29,2025-10-29,0.0
ORD-114194,2025-09-25,2025-09-25,0.0
ORD-114195,2025-08-23,2025-08-23,0.0
ORD-114196,2025-12-13,2025-12-18,5.0
ORD-114197,2025-09-27,2025-09-30,3.0
ORD-114198,2025-03-11,2025-03-12,1.0
ORD-114199,2025-01-24,2025-01-26,2.0
ORD-114200,2024-10-18,2024-10-18,0.0
ORD-114201,2025-07-26,2025-07-26,0.0
ORD-114202,2025-11-10,2025-11-10,0.0
ORD-114203,2024-03-19,2024-03-19,0.0
ORD-114204,2025-06-24,2025-06-26,2.0
ORD-114205,2025-09-27,2025-09-27,0.0
ORD-114206,2025-02-05,2025-02-06,1.0
ORD-114207,2024-06-17,2024-06-17,0.0
ORD-114208,2025-01-18,2025-01-18,0.0
ORD-114209,2025-11-12,,
ORD-114210,2025-09-20,2025-09-20,0.0
ORD-114211,2025-06-12,2025-06-14,2.0
ORD-114212,2025-08-29,2025-08-31,2.0
ORD-114213,2025-01-10,2025-01-10,0.0
ORD-114214,2024-10-27,2024-10-27,0.0
ORD-114215,2025-06-13,2025-06-13,0.0
ORD-114216,2025-10-07,2025-10-07,0.0
ORD-114217,2025-04-02,2025-04-02,0.0
ORD-114218,2025-11-02,2025-11-04,2.0
ORD-114219,2024-09-18,2024-09-18,0.0
ORD-114220,2025-11-28,2025-11-28,0.0
ORD-114221,2025-07-02,2025-07-02,0.0
ORD-114222,2024-08-04,2024-08-04,0.0
ORD-114223,2024-11-29,2024-11-30,1.0
ORD-114224,2025-06-28,2025-06-28,0.0
ORD-114225,2025-04-24,2025-04-24,0.0
ORD-114226,2025-08-31,2025-08-31,0.0
ORD-114227,2025-11-21,2025-11-22,1.0
ORD-114228,2025-10-10,2025-10-11,1.0
ORD-114229,2025-11-04,2025-11-04,0.0
ORD-114230,2025-04-04,2025-04-04,0.0
ORD-114231,2025-01-21,2025-01-26,5.0
ORD-114232,2025-10-20,2025-10-20,0.0
ORD-114233,2025-03-14,2025-03-14,0.0
ORD-114234,2024-12-30,2024-12-31,1.0
ORD-114235,2025-07-29,2025-08-01,3.0
ORD-114236,2024-09-13,2024-09-14,1.0
ORD-114237,2025-05-25,2025-05-28,3.0
ORD-114238,2025-08-26,2025-08-27,1.0
ORD-114239,2025-05-04,2025-05-04,0.0
ORD-114240,2025-12-07,,
ORD-114241,2025-05-04,2025-05-05,1.0
ORD-114242,2025-09-22,2025-09-22,0.0
ORD-114243,2025-12-03,2025-12-03,0.0
ORD-114244,2025-09-10,2025-09-11,1.0
ORD-114245,2025-06-25,,
ORD-114246,2025-04-22,2025-04-22,0.0
ORD-114247,2025-09-07,2025-09-07,0.0
ORD-114248,2025-11-08,2025-11-10,2.0
ORD-114249,2024-09-25,2024-09-25,0.0
ORD-114250,2025-04-22,2025-04-22,0.0
ORD-114251,2025-05-11,2025-05-11,0.0
ORD-114252,2024-07-10,,
ORD-114253,2024-08-11,2024-08-13,2.0
ORD-114254,2025-07-30,2025-07-30,0.0
ORD-114255,2024-03-15,2024-03-15,0.0
ORD-114256,2025-01-26,2025-01-26,0.0
ORD-114257,2024-08-24,2024-08-27,3.0
ORD-114258,2025-12-19,2025-12-20,1.0
ORD-114259,2025-07-05,2025-07-05,0.0
ORD-114260,2025-04-25,2025-04-28,3.0
ORD-114261,2024-06-12,2024-06-12,0.0
ORD-114262,2025-01-25,2025-01-28,3.0
ORD-114263,2025-02-27,2025-02-27,0.0
ORD-114264,2025-07-13,2025-07-13,0.0
ORD-114265,2025-05-17,2025-05-17,0.0
ORD-114266,2025-02-19,2025-02-19,0.0
ORD-114267,2025-04-02,2025-04-02,0.0
ORD-114268,2025-09-03,2025-09-03,0.0
ORD-114269,2025-07-12,2025-07-12,0.0
ORD-114270,2025-02-26,2025-02-27,1.0
ORD-114271,2024-12-08,2024-12-08,0.0
ORD-114272,2024-04-06,,
ORD-114273,2025-01-23,2025-01-23,0.0
ORD-114274,2025-11-03,2025-11-03,0.0
ORD-114275,2025-12-30,2026-01-02,3.0
